Date, Thread, Level, Logger, Message
2024-05-30T13:22:10.046, [http-nio-8080-exec-2], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com Status code: 200"
2024-05-30T13:22:10.843, [ForkJoinPool-1-worker-3], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/ Status code: 200"
2024-05-30T13:22:10.846, [ForkJoinPool-1-worker-4], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://gu-in.facebook.com/ Status code: 200"
2024-05-30T13:22:10.907, [ForkJoinPool-1-worker-2], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://pa-in.facebook.com/ Status code: 200"
2024-05-30T13:22:10.956, [ForkJoinPool-1-worker-7], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/ Status code: 200"
2024-05-30T13:22:11.015, [ForkJoinPool-1-worker-5], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/ Status code: 200"
2024-05-30T13:22:11.016, [ForkJoinPool-1-worker-6], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/ Status code: 200"
2024-05-30T13:22:11.112, [ForkJoinPool-1-worker-10], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://kn-in.facebook.com/ Status code: 200"
2024-05-30T13:22:11.160, [ForkJoinPool-1-worker-9], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ml-in.facebook.com/ Status code: 200"
2024-05-30T13:22:11.168, [ForkJoinPool-1-worker-8], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://te-in.facebook.com/ Status code: 200"
2024-05-30T13:22:11.171, [ForkJoinPool-1-worker-11], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://en-gb.facebook.com/ Status code: 200"
2024-05-30T13:22:11.268, [ForkJoinPool-1-worker-1], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com# Status code: 200"
2024-05-30T13:22:11.597, [ForkJoinPool-1-worker-12], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/reg/ Status code: 200"
2024-05-30T13:22:12.329, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/# Status code: 200"
2024-05-30T13:22:12.925, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://hi-in.facebook.com/ Status code: 200"
2024-05-30T13:22:13.341, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/reg/ Status code: 200"
2024-05-30T13:22:14.375, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://messenger.com/ Status code: 200"
2024-05-30T13:22:14.816, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/lite/ Status code: 200"
2024-05-30T13:22:15.201, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/watch/ Status code: 200"
2024-05-30T13:22:15.604, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/places/ Status code: 200"
2024-05-30T13:22:16.235, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/games/ Status code: 200"
2024-05-30T13:22:16.652, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/marketplace/ Status code: 200"
2024-05-30T13:22:17.867, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://pay.facebook.com/ Status code: 200"
2024-05-30T13:22:18.373, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://www.meta.com/ Status code: 200"
2024-05-30T13:22:18.785, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://www.meta.com/quest/ Status code: 200"
2024-05-30T13:22:19.481, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://www.meta.ai/ Status code: 200"
2024-05-30T13:22:19.874, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT0NrE9iN6ybMAw8j02nN-B0qZHW3Ru8k9u5OdskZbkCUtY7y7OG2GF1_Vtkb43IPh2jAhG8YtN-eQacg2CjinYjlPBR5_Ph7tzxoB86PLJHXyZziSlimsD02juc8Zo167kXoaNq4NqMM5tk Status code: 200"
2024-05-30T13:22:20.341, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://www.threads.net/ Status code: 200"
2024-05-30T13:22:21.748, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/fundraisers/ Status code: 200"
2024-05-30T13:22:22.575, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/biz/directory/ Status code: 200"
2024-05-30T13:22:23.024, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D Status code: 200"
2024-05-30T13:22:23.439, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/groups/discover/ Status code: 200"
2024-05-30T13:22:25.718, [MessageBroker-1], INFO , o.s.w.s.c.WebSocketMessageBrokerStats, "WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]"
2024-05-30T13:22:26.230, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://about.meta.com/ Status code: 200"
2024-05-30T13:22:27.584, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto Status code: 200"
2024-05-30T13:22:29.104, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://developers.facebook.com/?ref=pf Status code: 200"
2024-05-30T13:22:31.504, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/careers/?ref=pf Status code: 200"
2024-05-30T13:22:32.106, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/policies/cookies/ Status code: 200"
2024-05-30T13:22:32.560, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://www.facebook.com/help/568137493302217 Status code: 200"
2024-05-30T13:22:33.501, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/policies?ref=pf Status code: 200"
2024-05-30T13:22:33.833, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/help/?ref=pf Status code: 200"
2024-05-30T13:22:34.394, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/help/637205020878504 Status code: 200"
2024-05-30T13:22:35.050, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/settings Status code: 200"
2024-05-30T13:22:35.382, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://bn-in.facebook.com/allactivity?privacy_source=activity_log_top_menu Status code: 200"
2024-05-30T13:22:35.771, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/# Status code: 200"
2024-05-30T13:22:36.407, [ForkJoinPool-1-worker-6], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/lite/ Status code: 200"
2024-05-30T13:22:36.484, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/reg/ Status code: 200"
2024-05-30T13:22:37.056, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/lite/ Status code: 200"
2024-05-30T13:22:37.418, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/watch/ Status code: 200"
2024-05-30T13:22:37.798, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/places/ Status code: 200"
2024-05-30T13:22:38.418, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/games/ Status code: 200"
2024-05-30T13:22:38.901, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/marketplace/ Status code: 200"
2024-05-30T13:22:39.295, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT0HSAPRHhCrVqpSVW7VjADiHf67vTCDG0MO_c-7L-1F1EAEJ8PbqNduRQ5AY_3h96nQm_ktaW0LX7LcCm8kwK9a-RTaYzKDy-hCTzyeIywLrvJt_L75YI6VhGAWySx_xEQV0ahsiFlZ1OMA Status code: 200"
2024-05-30T13:22:40.586, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/fundraisers/ Status code: 200"
2024-05-30T13:22:41.454, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/biz/directory/ Status code: 200"
2024-05-30T13:22:41.933, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D Status code: 200"
2024-05-30T13:22:42.580, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/groups/discover/ Status code: 200"
2024-05-30T13:22:44.034, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto Status code: 200"
2024-05-30T13:22:46.171, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/careers/?ref=pf Status code: 200"
2024-05-30T13:22:46.906, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/policies/cookies/ Status code: 200"
2024-05-30T13:22:47.726, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/policies?ref=pf Status code: 200"
2024-05-30T13:22:48.127, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/help/?ref=pf Status code: 200"
2024-05-30T13:22:48.558, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/help/637205020878504 Status code: 200"
2024-05-30T13:22:49.277, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/settings Status code: 200"
2024-05-30T13:22:49.713, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ur-pk.facebook.com/allactivity?privacy_source=activity_log_top_menu Status code: 200"
2024-05-30T13:22:50.161, [ForkJoinPool-1-worker-3], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://www.facebook.com/watch/ Status code: 200"
2024-05-30T13:22:50.278, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/# Status code: 200"
2024-05-30T13:22:50.828, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/reg/ Status code: 200"
2024-05-30T13:22:51.071, [ForkJoinPool-1-worker-3], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/places/ Status code: 200"
2024-05-30T13:22:51.551, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/lite/ Status code: 200"
2024-05-30T13:22:51.931, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/watch/ Status code: 200"
2024-05-30T13:22:52.166, [ForkJoinPool-1-worker-3], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/games/ Status code: 200"
2024-05-30T13:22:52.370, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/places/ Status code: 200"
2024-05-30T13:22:52.996, [ForkJoinPool-1-worker-3], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/marketplace/ Status code: 200"
2024-05-30T13:22:53.106, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/games/ Status code: 200"
2024-05-30T13:22:53.506, [ForkJoinPool-1-worker-3], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT3JYt5p5n55u31rkkWm2jluVWVbIb0RXvWb2lz6nqMGrJxPgO_hKFnfKqJdduGXRswM9aXd2p13V9SJc1-PTZtp-kUNU7E-uQidQmyqisD-x12aAWhZnPvzJvehYKNSKrz-QHEAl5BlxEck Status code: 200"
2024-05-30T13:22:53.509, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/marketplace/ Status code: 200"
2024-05-30T13:22:53.929, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT1CQQw3TTGD7tSP5PegHfKKD2kBOyaklZAcrkzvebJNu65kPRnOv4xUIQHsr1jg_t7sK8oI6rP3jYGWjVYFohCbbVmm-ltI9lPuZ--ijTU3jYc1NufOYWr4DH9YYzdK2OGrjAK63rv6ExIn Status code: 200"
2024-05-30T13:22:55.129, [ForkJoinPool-1-worker-3], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/fundraisers/ Status code: 200"
2024-05-30T13:22:55.275, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/fundraisers/ Status code: 200"
2024-05-30T13:22:56.260, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/biz/directory/ Status code: 200"
2024-05-30T13:22:56.751, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D Status code: 200"
2024-05-30T13:22:57.178, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/groups/discover/ Status code: 200"
2024-05-30T13:22:58.532, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto Status code: 200"
2024-05-30T13:23:00.520, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/careers/?ref=pf Status code: 200"
2024-05-30T13:23:01.188, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/policies/cookies/ Status code: 200"
2024-05-30T13:23:01.935, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/policies?ref=pf Status code: 200"
2024-05-30T13:23:02.392, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/help/?ref=pf Status code: 200"
2024-05-30T13:23:02.836, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/help/637205020878504 Status code: 200"
2024-05-30T13:23:03.572, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/settings Status code: 200"
2024-05-30T13:23:04.019, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://ta-in.facebook.com/allactivity?privacy_source=activity_log_top_menu Status code: 200"
2024-05-30T13:23:04.552, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/# Status code: 200"
2024-05-30T13:23:05.044, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/reg/ Status code: 200"
2024-05-30T13:23:05.282, [ForkJoinPool-1-worker-7], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/biz/directory/ Status code: 200"
2024-05-30T13:23:05.633, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/lite/ Status code: 200"
2024-05-30T13:23:05.950, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/watch/ Status code: 200"
2024-05-30T13:23:06.374, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/places/ Status code: 200"
2024-05-30T13:23:06.955, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/games/ Status code: 200"
2024-05-30T13:23:07.384, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/marketplace/ Status code: 200"
2024-05-30T13:23:07.766, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT0R_090g4UZ4ZQcizGLGkm0M7vy6hYgf2IjCFRLDJtKjGOMf8z-SqC52i0H-rSd_yMLmdNWg_lKm6aZ9Kv0G_I0L5nchAqSZFPe44It-GZxTrxwRFhoHJ5sSRMSB15-vz_cIGrG5EfmIy2c Status code: 200"
2024-05-30T13:23:08.914, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/fundraisers/ Status code: 200"
2024-05-30T13:23:09.776, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/biz/directory/ Status code: 200"
2024-05-30T13:23:10.235, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D Status code: 200"
2024-05-30T13:23:10.642, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/groups/discover/ Status code: 200"
2024-05-30T13:23:11.907, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto Status code: 200"
2024-05-30T13:23:13.765, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/careers/?ref=pf Status code: 200"
2024-05-30T13:23:14.561, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/policies/cookies/ Status code: 200"
2024-05-30T13:23:15.404, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/policies?ref=pf Status code: 200"
2024-05-30T13:23:15.755, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/help/?ref=pf Status code: 200"
2024-05-30T13:23:16.088, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/help/637205020878504 Status code: 200"
2024-05-30T13:23:16.779, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/settings Status code: 200"
2024-05-30T13:23:17.138, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://mr-in.facebook.com/allactivity?privacy_source=activity_log_top_menu Status code: 200"
2024-05-30T13:23:17.522, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT1CEF2mjc8VyxhC8HJPjoUz1s436LeuH1kXyt_NN6tOItUEO3cmmOv5VxmD_kMa94gOtnIanxr2JizvvVUScHHj0oRrqe8T2zDKJe5mfFKwVWD4xXYDBa_lHSeS2rbpx6kRx8cOwu3sB4SLufRJDCzfFMiVgQ Status code: 200"
2024-05-30T13:23:17.912, [ForkJoinPool-1-worker-5], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D Status code: 200"
2024-05-30T13:23:18.296, [ForkJoinPool-1-worker-13], INFO , c.r.a.s.BrokenLinkDetectionService, "Valid link: http://facebook.com/groups/discover/ Status code: 200"
